,date,district,market,commodity,unit,pricetype,currency,price,standardized_price
7243,2022-04-15,Nakuru,Wakulima (Nakuru),Maize,90 KG,Wholesale,KES,3975.75,44.175000000000004
7244,2022-04-15,Nakuru,Wakulima (Nakuru),Sorghum,90 KG,Wholesale,KES,4500.0,50.0
7245,2022-04-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,7117.5,79.08333333333334
7246,2022-04-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,7312.5,81.25
7247,2022-04-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,7050.0,78.33333333333334
7248,2022-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,3912.5,43.47222222222222
7249,2022-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,9030.0,100.33333333333334
7250,2022-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,10751.25,119.45833333333334
7251,2022-04-15,West Pokot,Lomut (West Pokot),Beans,90 KG,Wholesale,KES,8802.0,97.8
7252,2022-04-15,West Pokot,Makutano (West Pokot),Maize,90 KG,Wholesale,KES,3348.0,37.2
7253,2022-04-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,12375.0,137.5
7254,2022-04-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,8220.0,91.33333333333334
7255,2022-04-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,10800.0,120.0
7256,2022-05-15,Nyeri,Karatina (Nyeri),Maize,90 KG,Wholesale,KES,4401.0,48.9
7257,2022-05-15,Nyeri,Karatina (Nyeri),Potatoes,50 KG,Wholesale,KES,2388.33,47.7666
7258,2022-05-15,Machakos,Tala Centre Market (Machakos),Potatoes,50 KG,Wholesale,KES,2081.25,41.625
7259,2022-05-15,Machakos,Tala Centre Market (Machakos),Potatoes,50 KG,Wholesale,KES,2081.25,41.625
7260,2022-05-15,Machakos,Tala Centre Market (Machakos),Beans,90 KG,Wholesale,KES,7200.0,80.0
7261,2022-05-15,Machakos,Tala Centre Market (Machakos),Beans,90 KG,Wholesale,KES,7537.5,83.75
7262,2022-05-15,Makueni,Kathonzweni (Makueni),Maize,90 KG,Wholesale,KES,4275.0,47.5
7263,2022-05-15,Makueni,Kathonzweni (Makueni),Potatoes,50 KG,Wholesale,KES,2333.33,46.6666
7264,2022-05-15,Meru South,Kaanwa (Tharaka Nithi),Maize,90 KG,Wholesale,KES,3656.25,40.625
7265,2022-05-15,Meru South,Kaanwa (Tharaka Nithi),Potatoes,50 KG,Wholesale,KES,2750.0,55.0
7266,2022-05-15,Meru South,Kaanwa (Tharaka Nithi),Sorghum,90 KG,Wholesale,KES,4668.75,51.875
7267,2022-05-15,Meru South,Kaanwa (Tharaka Nithi),Beans,90 KG,Wholesale,KES,8381.25,93.125
7268,2022-05-15,Nairobi,Kangemi (Nairobi),Maize,90 KG,Wholesale,KES,3633.0,40.36666666666667
7269,2022-05-15,Nairobi,Kangemi (Nairobi),Potatoes,50 KG,Wholesale,KES,2445.83,48.9166
7270,2022-05-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,6540.75,72.675
7271,2022-05-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,8478.0,94.2
7272,2022-05-15,Nairobi,Kitengela (Kajiado),Maize,90 KG,Wholesale,KES,4277.25,47.525
7273,2022-05-15,Nairobi,Kitengela (Kajiado),Potatoes,50 KG,Wholesale,KES,3070.0,61.4
7274,2022-05-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,7875.0,87.5
7275,2022-05-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,8624.25,95.825
7276,2022-05-15,Nairobi,Wakulima (Nairobi),Potatoes,50 KG,Wholesale,KES,2900.0,58.0
7277,2022-05-15,Garissa,Garissa town (Garissa),Maize,90 KG,Wholesale,KES,4680.0,52.0
7278,2022-05-15,Garissa,Garissa town (Garissa),Potatoes,50 KG,Wholesale,KES,3062.5,61.25
7279,2022-05-15,Garissa,Garissa town (Garissa),Sorghum,90 KG,Wholesale,KES,7267.5,80.75
7280,2022-05-15,Garissa,Garissa town (Garissa),Beans,90 KG,Wholesale,KES,8820.0,98.0
7281,2022-05-15,Garissa,Garissa town (Garissa),Beans,90 KG,Wholesale,KES,10327.5,114.75
7282,2022-05-15,Mandera,Takaba (Mandera),Maize,90 KG,Wholesale,KES,5040.0,56.0
7283,2022-05-15,Mandera,Takaba (Mandera),Potatoes,50 KG,Wholesale,KES,4375.0,87.5
7284,2022-05-15,Mandera,Takaba (Mandera),Potatoes,50 KG,Wholesale,KES,4375.0,87.5
7285,2022-05-15,Mandera,Takaba (Mandera),Beans,90 KG,Wholesale,KES,10875.0,120.83333333333334
7286,2022-05-15,Kisumu,Kibuye (Kisumu),Maize,90 KG,Wholesale,KES,4797.0,53.300000000000004
7287,2022-05-15,Kisumu,Kibuye (Kisumu),Potatoes,50 KG,Wholesale,KES,2700.0,54.0
7288,2022-05-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,12498.75,138.875
7289,2022-05-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,11196.0,124.4
7290,2022-05-15,Kajiado,Illbissil Food Market (Kajiado),Potatoes,50 KG,Wholesale,KES,3570.0,71.4
7291,2022-05-15,Kajiado,Illbissil Food Market (Kajiado),Beans,90 KG,Wholesale,KES,9000.0,100.0
7292,2022-05-15,Nakuru,Wakulima (Nakuru),Maize,90 KG,Wholesale,KES,4260.75,47.34166666666667
7293,2022-05-15,Nakuru,Wakulima (Nakuru),Potatoes,50 KG,Wholesale,KES,3925.83,78.5166
7294,2022-05-15,Nakuru,Wakulima (Nakuru),Sorghum,90 KG,Wholesale,KES,4655.1,51.723333333333336
7295,2022-05-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,6804.0,75.60000000000001
7296,2022-05-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,7200.0,80.0
7297,2022-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,4185.0,46.5
7298,2022-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,2531.25,50.625
7299,2022-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,8025.0,89.16666666666667
7300,2022-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,14709.38,163.43755555555555
7301,2022-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,12400.0,137.77777777777777
7302,2022-05-15,West Pokot,Lomut (West Pokot),Potatoes,50 KG,Wholesale,KES,2550.0,51.0
7303,2022-05-15,West Pokot,Lomut (West Pokot),Potatoes,50 KG,Wholesale,KES,3225.0,64.5
7304,2022-05-15,West Pokot,Makutano (West Pokot),Maize,90 KG,Wholesale,KES,3861.0,42.9
7305,2022-05-15,West Pokot,Makutano (West Pokot),Potatoes,50 KG,Wholesale,KES,2016.88,40.3376
7306,2022-05-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,13050.0,145.0
7307,2022-05-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,10125.0,112.5
7308,2022-06-15,Nyeri,Karatina (Nyeri),Maize,90 KG,Wholesale,KES,6201.0,68.9
7309,2022-06-15,Nyeri,Karatina (Nyeri),Potatoes,50 KG,Wholesale,KES,1988.0,39.76
7310,2022-06-15,Nyeri,Karatina (Nyeri),Sorghum,90 KG,Wholesale,KES,5850.0,65.0
7311,2022-06-15,Nyeri,Karatina (Nyeri),Beans,90 KG,Wholesale,KES,9999.0,111.10000000000001
7312,2022-06-15,Nyeri,Karatina (Nyeri),Beans,90 KG,Wholesale,KES,9504.0,105.60000000000001
7313,2022-06-15,Nyeri,Karatina (Nyeri),Beans,90 KG,Wholesale,KES,10998.0,122.2
7314,2022-06-15,Mombasa,Kongowea (Mombasa),Maize,90 KG,Wholesale,KES,5837.0,64.85555555555555
7315,2022-06-15,Mombasa,Kongowea (Mombasa),Potatoes,50 KG,Wholesale,KES,2510.0,50.2
7316,2022-06-15,Mombasa,Kongowea (Mombasa),Beans,90 KG,Wholesale,KES,9927.0,110.3
7317,2022-06-15,Machakos,Tala Centre Market (Machakos),Potatoes,50 KG,Wholesale,KES,2048.0,40.96
7318,2022-06-15,Machakos,Tala Centre Market (Machakos),Potatoes,50 KG,Wholesale,KES,2048.0,40.96
7319,2022-06-15,Machakos,Tala Centre Market (Machakos),Beans,90 KG,Wholesale,KES,7650.0,85.0
7320,2022-06-15,Machakos,Tala Centre Market (Machakos),Beans,90 KG,Wholesale,KES,7201.0,80.01111111111112
7321,2022-06-15,Machakos,Tala Centre Market (Machakos),Beans,90 KG,Wholesale,KES,7800.0,86.66666666666667
7322,2022-06-15,Makueni,Kathonzweni (Makueni),Maize,90 KG,Wholesale,KES,5100.0,56.66666666666667
7323,2022-06-15,Makueni,Kathonzweni (Makueni),Potatoes,50 KG,Wholesale,KES,2375.0,47.5
7324,2022-06-15,Makueni,Kathonzweni (Makueni),Beans,90 KG,Wholesale,KES,8550.0,95.0
7325,2022-06-15,Meru South,Kaanwa (Tharaka Nithi),Maize,90 KG,Wholesale,KES,5288.0,58.75555555555556
7326,2022-06-15,Meru South,Kaanwa (Tharaka Nithi),Potatoes,50 KG,Wholesale,KES,2188.0,43.76
7327,2022-06-15,Meru South,Kaanwa (Tharaka Nithi),Sorghum,90 KG,Wholesale,KES,5850.0,65.0
7328,2022-06-15,Meru South,Kaanwa (Tharaka Nithi),Beans,90 KG,Wholesale,KES,17100.0,190.0
7329,2022-06-15,Meru South,Kaanwa (Tharaka Nithi),Beans,90 KG,Wholesale,KES,9600.0,106.66666666666667
7330,2022-06-15,Nairobi,Kangemi (Nairobi),Maize,90 KG,Wholesale,KES,5265.0,58.5
7331,2022-06-15,Nairobi,Kangemi (Nairobi),Potatoes,50 KG,Wholesale,KES,2544.0,50.88
7332,2022-06-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,8697.0,96.63333333333334
7333,2022-06-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,8300.5,92.22777777777777
7334,2022-06-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,9500.0,105.55555555555556
7335,2022-06-15,Nairobi,Kitengela (Kajiado),Maize,90 KG,Wholesale,KES,4658.0,51.75555555555556
7336,2022-06-15,Nairobi,Kitengela (Kajiado),Potatoes,50 KG,Wholesale,KES,2285.0,45.7
7337,2022-06-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,8664.0,96.26666666666667
7338,2022-06-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,8214.0,91.26666666666667
7339,2022-06-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,9300.0,103.33333333333334
7340,2022-06-15,Garissa,Garissa town (Garissa),Maize,90 KG,Wholesale,KES,5595.0,62.16666666666667
7341,2022-06-15,Garissa,Garissa town (Garissa),Potatoes,50 KG,Wholesale,KES,3000.0,60.0
7342,2022-06-15,Garissa,Garissa town (Garissa),Sorghum,90 KG,Wholesale,KES,7335.0,81.5
7343,2022-06-15,Garissa,Garissa town (Garissa),Beans,90 KG,Wholesale,KES,9630.0,107.0
7344,2022-06-15,Garissa,Garissa town (Garissa),Beans,90 KG,Wholesale,KES,8550.0,95.0
7345,2022-06-15,Garissa,Garissa town (Garissa),Beans,90 KG,Wholesale,KES,9923.0,110.25555555555556
7346,2022-06-15,Mandera,Takaba (Mandera),Potatoes,50 KG,Wholesale,KES,4083.0,81.66
7347,2022-06-15,Mandera,Takaba (Mandera),Beans,90 KG,Wholesale,KES,10080.0,112.0
7348,2022-06-15,Mandera,Takaba (Mandera),Beans,90 KG,Wholesale,KES,12600.0,140.0
7349,2022-06-15,Kisumu,Kibuye (Kisumu),Maize,90 KG,Wholesale,KES,5801.0,64.45555555555556
7350,2022-06-15,Kisumu,Kibuye (Kisumu),Potatoes,50 KG,Wholesale,KES,2200.0,44.0
7351,2022-06-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,11997.0,133.3
7352,2022-06-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,11097.5,123.30555555555556
7353,2022-06-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,10998.0,122.2
7354,2022-06-15,Baringo,Marigat town (Baringo),Maize,90 KG,Wholesale,KES,4737.0,52.63333333333333
7355,2022-06-15,Baringo,Marigat town (Baringo),Beans,90 KG,Wholesale,KES,8869.0,98.54444444444445
7356,2022-06-15,Baringo,Marigat town (Baringo),Beans,90 KG,Wholesale,KES,9675.0,107.5
7357,2022-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,5988.0,66.53333333333333
7358,2022-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1800.0,36.0
7359,2022-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,2047.0,40.94
7360,2022-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,13500.0,150.0
7361,2022-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,8812.5,97.91666666666667
7362,2022-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,12600.0,140.0
7363,2022-06-15,West Pokot,Lomut (West Pokot),Potatoes,50 KG,Wholesale,KES,3167.0,63.34
7364,2022-06-15,West Pokot,Lomut (West Pokot),Potatoes,50 KG,Wholesale,KES,3167.0,63.34
7365,2022-06-15,West Pokot,Lomut (West Pokot),Beans,90 KG,Wholesale,KES,12398.0,137.75555555555556
7366,2022-06-15,West Pokot,Makutano (West Pokot),Maize,90 KG,Wholesale,KES,5437.0,60.41111111111111
7367,2022-06-15,West Pokot,Makutano (West Pokot),Potatoes,50 KG,Wholesale,KES,1733.0,34.660000000000004
7368,2022-06-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,12600.0,140.0
7369,2022-06-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,8602.5,95.58333333333334
7370,2022-06-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,9360.0,104.0
7371,2022-07-15,Nyeri,Karatina (Nyeri),Potatoes,50 KG,Wholesale,KES,1823.0,36.46
7372,2022-07-15,Nyeri,Karatina (Nyeri),Sorghum,90 KG,Wholesale,KES,6750.0,75.0
7373,2022-07-15,Mombasa,Kongowea (Mombasa),Maize,90 KG,Wholesale,KES,5499.0,61.1
7374,2022-07-15,Mombasa,Kongowea (Mombasa),Potatoes,50 KG,Wholesale,KES,2075.0,41.5
7375,2022-07-15,Mombasa,Kongowea (Mombasa),Sorghum,90 KG,Wholesale,KES,5850.0,65.0
7376,2022-07-15,Mombasa,Kongowea (Mombasa),Beans,90 KG,Wholesale,KES,10701.0,118.9
7377,2022-07-15,Machakos,Tala Centre Market (Machakos),Beans,90 KG,Wholesale,KES,8910.0,99.0
7378,2022-07-15,Makueni,Kathonzweni (Makueni),Maize,90 KG,Wholesale,KES,5985.0,66.5
7379,2022-07-15,Makueni,Kathonzweni (Makueni),Potatoes,50 KG,Wholesale,KES,2500.0,50.0
7380,2022-07-15,Meru South,Kaanwa (Tharaka Nithi),Maize,90 KG,Wholesale,KES,6675.0,74.16666666666667
7381,2022-07-15,Meru South,Kaanwa (Tharaka Nithi),Potatoes,50 KG,Wholesale,KES,1854.0,37.08
7382,2022-07-15,Meru South,Kaanwa (Tharaka Nithi),Sorghum,90 KG,Wholesale,KES,7800.0,86.66666666666667
7383,2022-07-15,Meru South,Kaanwa (Tharaka Nithi),Beans,90 KG,Wholesale,KES,17100.0,190.0
7384,2022-07-15,Meru South,Kaanwa (Tharaka Nithi),Beans,90 KG,Wholesale,KES,9750.0,108.33333333333334
7385,2022-07-15,Nairobi,Kangemi (Nairobi),Maize,90 KG,Wholesale,KES,5095.0,56.611111111111114
7386,2022-07-15,Nairobi,Kangemi (Nairobi),Potatoes,50 KG,Wholesale,KES,2494.0,49.88
7387,2022-07-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,10218.0,113.53333333333333
7388,2022-07-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,9282.0,103.13333333333334
7389,2022-07-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,10960.0,121.77777777777779
7390,2022-07-15,Nairobi,Kitengela (Kajiado),Maize,90 KG,Wholesale,KES,6275.0,69.72222222222223
7391,2022-07-15,Nairobi,Kitengela (Kajiado),Potatoes,50 KG,Wholesale,KES,1876.0,37.52
7392,2022-07-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,11077.0,123.07777777777778
7393,2022-07-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,8501.0,94.45555555555556
7394,2022-07-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,11386.0,126.51111111111112
7395,2022-07-15,Garissa,Garissa town (Garissa),Maize,90 KG,Wholesale,KES,7313.0,81.25555555555556
7396,2022-07-15,Garissa,Garissa town (Garissa),Potatoes,50 KG,Wholesale,KES,2313.0,46.26
7397,2022-07-15,Garissa,Garissa town (Garissa),Sorghum,90 KG,Wholesale,KES,7943.0,88.25555555555556
7398,2022-07-15,Garissa,Garissa town (Garissa),Beans,90 KG,Wholesale,KES,8550.0,95.0
7399,2022-07-15,Garissa,Garissa town (Garissa),Beans,90 KG,Wholesale,KES,10575.0,117.5
7400,2022-07-15,Mandera,Takaba (Mandera),Maize,90 KG,Wholesale,KES,5640.0,62.66666666666667
7401,2022-07-15,Mandera,Takaba (Mandera),Potatoes,50 KG,Wholesale,KES,4028.0,80.56
7402,2022-07-15,Mandera,Takaba (Mandera),Beans,90 KG,Wholesale,KES,10080.0,112.0
7403,2022-07-15,Mandera,Takaba (Mandera),Beans,90 KG,Wholesale,KES,12600.0,140.0
7404,2022-07-15,Kisumu,Kibuye (Kisumu),Maize,90 KG,Wholesale,KES,6804.0,75.60000000000001
7405,2022-07-15,Kisumu,Kibuye (Kisumu),Potatoes,50 KG,Wholesale,KES,2350.0,47.0
7406,2022-07-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,11799.0,131.1
7407,2022-07-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,11797.0,131.07777777777778
7408,2022-07-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,11097.0,123.30000000000001
7409,2022-07-15,Baringo,Marigat town (Baringo),Maize,90 KG,Wholesale,KES,5850.0,65.0
7410,2022-07-15,Baringo,Marigat town (Baringo),Potatoes,50 KG,Wholesale,KES,4000.0,80.0
7411,2022-07-15,Baringo,Marigat town (Baringo),Beans,90 KG,Wholesale,KES,8700.0,96.66666666666667
7412,2022-07-15,Baringo,Marigat town (Baringo),Beans,90 KG,Wholesale,KES,9675.0,107.5
7413,2022-07-15,Kajiado,Illbissil Food Market (Kajiado),Potatoes,50 KG,Wholesale,KES,3215.0,64.3
7414,2022-07-15,Kajiado,Illbissil Food Market (Kajiado),Beans,90 KG,Wholesale,KES,8496.0,94.4
7415,2022-07-15,Nakuru,Wakulima (Nakuru),Maize,90 KG,Wholesale,KES,5969.0,66.32222222222222
7416,2022-07-15,Nakuru,Wakulima (Nakuru),Potatoes,50 KG,Wholesale,KES,2350.0,47.0
7417,2022-07-15,Nakuru,Wakulima (Nakuru),Sorghum,90 KG,Wholesale,KES,7050.0,78.33333333333334
7418,2022-07-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,10701.0,118.9
7419,2022-07-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,9900.0,110.0
7420,2022-07-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,8325.0,92.5
7421,2022-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,8128.0,90.31111111111112
7422,2022-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1283.0,25.66
7423,2022-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1436.0,28.72
7424,2022-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,9650.0,107.22222222222223
7425,2022-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,12666.0,140.73333333333335
7426,2022-07-15,West Pokot,Lomut (West Pokot),Potatoes,50 KG,Wholesale,KES,2875.0,57.5
7427,2022-07-15,West Pokot,Lomut (West Pokot),Potatoes,50 KG,Wholesale,KES,2875.0,57.5
7428,2022-07-15,West Pokot,Lomut (West Pokot),Beans,90 KG,Wholesale,KES,11396.0,126.62222222222222
7429,2022-07-15,West Pokot,Makutano (West Pokot),Maize,90 KG,Wholesale,KES,5502.0,61.13333333333333
7430,2022-07-15,West Pokot,Makutano (West Pokot),Potatoes,50 KG,Wholesale,KES,1278.0,25.560000000000002
7431,2022-07-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,6750.0,75.0
7432,2022-07-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,8955.0,99.5
7433,2022-07-15,West Pokot,Makutano (West Pokot),Beans,90 KG,Wholesale,KES,10200.0,113.33333333333334
7434,2022-08-15,Nyeri,Karatina (Nyeri),Potatoes,50 KG,Wholesale,KES,1803.33,36.0666
7435,2022-08-15,Machakos,Tala Centre Market (Machakos),Potatoes,50 KG,Wholesale,KES,1855.0,37.1
7436,2022-08-15,Machakos,Tala Centre Market (Machakos),Potatoes,50 KG,Wholesale,KES,1855.0,37.1
7437,2022-08-15,Machakos,Tala Centre Market (Machakos),Beans,90 KG,Wholesale,KES,8550.0,95.0
7438,2022-08-15,Machakos,Tala Centre Market (Machakos),Beans,90 KG,Wholesale,KES,7740.0,86.0
7439,2022-08-15,Machakos,Tala Centre Market (Machakos),Beans,90 KG,Wholesale,KES,8640.0,96.0
7440,2022-08-15,Makueni,Kathonzweni (Makueni),Maize,90 KG,Wholesale,KES,5850.0,65.0
7441,2022-08-15,Makueni,Kathonzweni (Makueni),Potatoes,50 KG,Wholesale,KES,2333.33,46.6666
7442,2022-08-15,Meru South,Kaanwa (Tharaka Nithi),Maize,90 KG,Wholesale,KES,6450.0,71.66666666666667
7443,2022-08-15,Meru South,Kaanwa (Tharaka Nithi),Potatoes,50 KG,Wholesale,KES,1781.25,35.625
7444,2022-08-15,Meru South,Kaanwa (Tharaka Nithi),Beans,90 KG,Wholesale,KES,11250.0,125.0
7445,2022-08-15,Nairobi,Kangemi (Nairobi),Maize,90 KG,Wholesale,KES,5424.75,60.275000000000006
7446,2022-08-15,Nairobi,Kangemi (Nairobi),Potatoes,50 KG,Wholesale,KES,2143.33,42.8666
7447,2022-08-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,9465.3,105.17
7448,2022-08-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,8397.0,93.3
7449,2022-08-15,Nairobi,Kangemi (Nairobi),Beans,90 KG,Wholesale,KES,11621.1,129.12333333333333
7450,2022-08-15,Nairobi,Kitengela (Kajiado),Maize,90 KG,Wholesale,KES,5599.8,62.220000000000006
7451,2022-08-15,Nairobi,Kitengela (Kajiado),Potatoes,50 KG,Wholesale,KES,1810.0,36.2
7452,2022-08-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,11039.4,122.66
7453,2022-08-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,9714.38,107.93755555555555
7454,2022-08-15,Nairobi,Kitengela (Kajiado),Beans,90 KG,Wholesale,KES,12198.6,135.54000000000002
7455,2022-08-15,Garissa,Garissa town (Garissa),Maize,90 KG,Wholesale,KES,6750.0,75.0
7456,2022-08-15,Garissa,Garissa town (Garissa),Potatoes,50 KG,Wholesale,KES,2687.5,53.75
7457,2022-08-15,Garissa,Garissa town (Garissa),Beans,90 KG,Wholesale,KES,9292.5,103.25
7458,2022-08-15,Garissa,Garissa town (Garissa),Beans,90 KG,Wholesale,KES,11400.0,126.66666666666667
7459,2022-08-15,Mandera,Takaba (Mandera),Maize,90 KG,Wholesale,KES,5760.0,64.0
7460,2022-08-15,Mandera,Takaba (Mandera),Potatoes,50 KG,Wholesale,KES,2500.0,50.0
7461,2022-08-15,Mandera,Takaba (Mandera),Beans,90 KG,Wholesale,KES,10080.0,112.0
7462,2022-08-15,Mandera,Takaba (Mandera),Beans,90 KG,Wholesale,KES,12600.0,140.0
7463,2022-08-15,Kisumu,Kibuye (Kisumu),Maize,90 KG,Wholesale,KES,6163.2,68.48
7464,2022-08-15,Kisumu,Kibuye (Kisumu),Potatoes,50 KG,Wholesale,KES,2620.0,52.4
7465,2022-08-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,11757.6,130.64000000000001
7466,2022-08-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,11599.2,128.88000000000002
7467,2022-08-15,Kisumu,Kibuye (Kisumu),Beans,90 KG,Wholesale,KES,11197.8,124.42
7468,2022-08-15,Baringo,Marigat town (Baringo),Maize,90 KG,Wholesale,KES,6075.0,67.5
7469,2022-08-15,Baringo,Marigat town (Baringo),Beans,90 KG,Wholesale,KES,8850.0,98.33333333333334
7470,2022-08-15,Baringo,Marigat town (Baringo),Beans,90 KG,Wholesale,KES,9900.0,110.0
7471,2022-08-15,Kajiado,Illbissil Food Market (Kajiado),Potatoes,50 KG,Wholesale,KES,2855.0,57.1
7472,2022-08-15,Kajiado,Illbissil Food Market (Kajiado),Beans,90 KG,Wholesale,KES,9000.0,100.0
7473,2022-08-15,Nakuru,Wakulima (Nakuru),Maize,90 KG,Wholesale,KES,5709.38,63.43755555555556
7474,2022-08-15,Nakuru,Wakulima (Nakuru),Potatoes,50 KG,Wholesale,KES,2589.58,51.7916
7475,2022-08-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,11700.0,130.0
7476,2022-08-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,9956.25,110.625
7477,2022-08-15,Nakuru,Wakulima (Nakuru),Beans,90 KG,Wholesale,KES,11250.0,125.0
7478,2022-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,5872.5,65.25
7479,2022-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1337.5,26.75
7480,2022-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1514.0,30.28
7481,2022-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,12600.0,140.0
7482,2022-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,11880.0,132.0
7483,2022-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,13077.0,145.3
7484,2022-08-15,West Pokot,Lomut (West Pokot),Potatoes,50 KG,Wholesale,KES,3000.0,60.0
